2026-02-10 19:06:30.850 | ERROR    | api.routes:run_pipeline:114 - Pipeline failed for a7c59c4a-af8b-4042-bcd7-f64ac51f817d: CUDA out of memory. Tried to allocate 594.00 MiB. GPU 0 has a total capacity of 7.60 GiB of which 357.50 MiB is free. Process 9520 has 21.02 MiB memory in use. Process 13194 has 6.24 GiB memory in use. Including non-PyTorch memory, this process has 540.00 MiB memory in use. Of the allocated memory 386.89 MiB is allocated by PyTorch, and 7.11 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
2026-02-10 19:12:52.785 | INFO     | app:lifespan:60 - Shutting down Amplify Floor Plan AI System
2026-02-10 19:58:38.679 | INFO     | app:lifespan:35 - Starting Amplify Floor Plan AI System
2026-02-10 19:58:38.770 | INFO     | app:lifespan:51 - ✓ Connected to Windows Revit server
2026-02-10 19:58:38.770 | INFO     | app:lifespan:55 - System ready!
2026-02-10 20:03:51.160 | INFO     | utils.file_handler:save_upload_file:37 - Saved upload to data/uploads/08d06357-0cd3-4e0a-aa44-3d7e3f067923.pdf
2026-02-10 20:03:51.161 | INFO     | api.routes:upload_floor_plan:57 - File uploaded: STRU_COL -1.pdf -> Job ID: 08d06357-0cd3-4e0a-aa44-3d7e3f067923
2026-02-10 20:03:51.181 | INFO     | core.pipeline:process:57 - [08d06357-0cd3-4e0a-aa44-3d7e3f067923] Starting pipeline for data/uploads/08d06357-0cd3-4e0a-aa44-3d7e3f067923.pdf
2026-02-10 20:03:51.181 | INFO     | services.stage1_pdf_processor:process:34 - Processing PDF: data/uploads/08d06357-0cd3-4e0a-aa44-3d7e3f067923.pdf
2026-02-10 20:03:57.348 | INFO     | core.pipeline:process:62 - [08d06357-0cd3-4e0a-aa44-3d7e3f067923] Stage 1 complete: PDF converted to image
2026-02-10 20:03:58.128 | WARNING  | services.stage2_scale_detector:detect:42 - Could not detect scale, using default: 1:100
2026-02-10 20:03:58.128 | INFO     | core.pipeline:process:67 - [08d06357-0cd3-4e0a-aa44-3d7e3f067923] Stage 2 complete: Scale = 100
2026-02-10 20:03:59.557 | INFO     | services.stage3_element_detector:detect:176 - Detected: 2 walls, 0 doors, 0 windows
2026-02-10 20:03:59.557 | INFO     | core.pipeline:process:75 - [08d06357-0cd3-4e0a-aa44-3d7e3f067923] Stage 3 complete: Detected 2 walls, 1 columns
2026-02-10 20:03:59.557 | INFO     | services.stage4_local_qwen:analyze:55 - Analyzing with Local Qwen2.5-VL...
2026-02-11 10:32:05.217 | INFO     | app:lifespan:35 - Starting Amplify Floor Plan AI System
2026-02-11 10:32:05.254 | ERROR    | services.revit_client:check_health:29 - Cannot connect to Revit server: All connection attempts failed
2026-02-11 10:32:05.255 | WARNING  | app:lifespan:53 - ✗ Cannot connect to Windows Revit server - RVT export will fail
2026-02-11 10:32:05.255 | INFO     | app:lifespan:55 - System ready!
2026-02-11 10:32:57.010 | INFO     | app:lifespan:60 - Shutting down Amplify Floor Plan AI System
2026-02-11 10:39:39.457 | INFO     | app:lifespan:35 - Starting Amplify Floor Plan AI System
2026-02-11 10:39:40.502 | ERROR    | services.revit_client:check_health:29 - Cannot connect to Revit server: All connection attempts failed
2026-02-11 10:39:40.504 | WARNING  | app:lifespan:53 - ✗ Cannot connect to Windows Revit server - RVT export will fail
2026-02-11 10:39:40.505 | INFO     | app:lifespan:55 - System ready!
2026-02-11 10:40:05.522 | INFO     | app:lifespan:60 - Shutting down Amplify Floor Plan AI System
2026-02-11 10:41:50.263 | INFO     | app:lifespan:35 - Starting Amplify Floor Plan AI System
2026-02-11 10:41:50.282 | INFO     | app:lifespan:51 - ✓ Connected to Windows Revit server
2026-02-11 10:41:50.282 | INFO     | app:lifespan:55 - System ready!
2026-02-11 10:54:35.116 | INFO     | app:lifespan:60 - Shutting down Amplify Floor Plan AI System
2026-02-11 10:54:49.151 | INFO     | app:lifespan:35 - Starting Amplify Floor Plan AI System
2026-02-11 10:54:49.171 | INFO     | app:lifespan:51 - ✓ Connected to Windows Revit server
